Generation,Best_Fitness,Avg_Fitness,Elapsed_Time_s,Cache_Hit_Rate,Cache_Hits,Cache_Misses,Cache_Size,Cache_Utilization,Generation_Hits,Generation_Misses,Use_Caching,Computation_Complexity,Precision_Level,Use_Fast_Keys,Use_Conditional_Caching,Feature_Quantization,Feature_Size,Cache_Max_Size,Cache_Eviction_Percentage,Generation_Time_s,Timestamp
1,73.25440000000005,32.450364,82.00745892524719,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 18:55:45
2,76.30479999999994,37.552675199999946,168.84160900115967,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 18:57:11
3,79.91460000000006,43.019449999999914,258.15853786468506,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 18:58:41
4,79.91460000000006,45.029291199999896,349.7160770893097,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:00:12
5,79.91460000000006,44.54036239999989,442.31675601005554,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:01:45
6,79.91460000000006,46.12653999999993,535.8460569381714,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:03:18
7,114.19220000000035,46.95126559999996,629.309651851654,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:04:52
8,114.19220000000035,46.86112399999991,722.8774678707123,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:06:25
9,114.19220000000035,47.75231559999992,817.2992928028107,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:08:00
10,114.19220000000035,47.919639999999944,911.9459009170532,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:09:35
11,129.36160000000055,51.208171999999905,1010.8874909877777,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:11:13
12,129.36160000000055,50.788634799999905,1110.4500079154968,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:12:53
13,129.36160000000055,50.53697799999993,1209.8474659919739,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:14:32
14,129.36160000000055,53.44278879999994,1314.0032179355621,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:16:17
15,137.34180000000134,54.31497319999997,1417.5973057746887,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:18:00
16,163.3442000000023,53.86090960000006,1521.8122596740723,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:19:44
17,163.3442000000023,55.541821199999966,1627.261106967926,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:21:30
18,163.3442000000023,55.03007799999991,1732.7113800048828,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:23:15
19,163.3442000000023,55.853126399999965,1838.7337610721588,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:25:01
20,163.3442000000023,57.117938399999986,1945.0240998268127,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:26:48
21,163.3442000000023,56.543690799999986,2051.2655069828033,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:28:34
22,163.3442000000023,56.49105960000004,2158.034441947937,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:30:21
23,163.3442000000023,57.780194799999975,2265.3753049373627,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:32:08
24,163.3442000000023,58.61705679999997,2374.3700308799744,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:33:57
25,181.20060000000305,60.23082039999997,2485.91371011734,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:35:49
26,181.20060000000305,61.16379600000003,2597.0250318050385,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:37:40
27,181.20060000000305,59.634729199999974,2708.4270968437195,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:39:31
28,181.20060000000305,60.06077719999997,2817.8795199394226,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:41:20
29,181.20060000000305,59.06766719999993,2928.5413258075714,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:43:11
30,181.20060000000305,59.37456160000001,3039.2502048015594,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:45:02
31,181.20060000000305,58.35478159999996,3150.0462028980255,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:46:53
32,181.20060000000305,59.43226879999999,3260.915875673294,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:48:44
33,181.20060000000305,61.44018520000001,3373.1544609069824,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:50:36
34,181.20060000000305,62.972425599999994,3488.884491920471,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:52:31
35,181.20060000000305,60.139585600000096,3601.653142929077,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:54:24
36,181.20060000000305,61.511486400000024,3716.818648815155,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:56:19
37,182.17080000000388,61.11517,3830.6259109973907,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 19:58:13
38,182.17080000000388,62.89925200000003,3947.0718138217926,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 20:00:10
39,182.17080000000388,64.08350680000005,4064.6810989379883,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 20:02:07
40,182.17080000000388,63.38916680000015,4180.191122770309,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 20:04:03
41,199.1674000000033,63.90410760000002,4295.875729799271,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 20:05:58
42,199.1674000000033,65.22985240000006,4412.431674718857,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 20:07:55
43,199.1674000000033,64.70487520000002,4529.06179189682,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 20:09:52
44,199.1674000000033,63.020785600000025,4642.875221014023,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 20:11:45
45,205.11920000000507,66.31240400000004,4760.384401798248,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 20:13:43
46,205.11920000000507,63.184386399999994,4872.134737968445,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 20:15:35
47,205.11920000000507,65.74518440000008,4986.6080548763275,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 20:17:29
48,205.11920000000507,64.92657360000004,5100.617322921753,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 20:19:23
49,205.11920000000507,67.03409120000008,5215.913831949234,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 20:21:19
50,205.11920000000507,66.95717680000007,5332.297029733658,0.0,0,0,0,0.0,0,0,False,complex,none,False,False,False,128,100000,0.1,0,2025-06-22 20:23:15
